/var/spool/slurm-llnl/slurmd/job2259603/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 13:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 429.66, Accuracy = 0.11, Loss = 14.912
[2019-05-04 14:07] Train Step 7230/10000, Batch Size = 128, Examples/Sec = 4321.66, Accuracy = 0.09, Loss = 15.801
[2019-05-04 14:07] Train Step 7240/10000, Batch Size = 128, Examples/Sec = 4150.24, Accuracy = 0.07, Loss = 16.564
[2019-05-04 14:07] Train Step 7250/10000, Batch Size = 128, Examples/Sec = 4360.48, Accuracy = 0.08, Loss = 16.494
[2019-05-04 14:07] Train Step 7260/10000, Batch Size = 128, Examples/Sec = 4425.57, Accuracy = 0.12, Loss = 15.137
[2019-05-04 14:07] Train Step 7270/10000, Batch Size = 128, Examples/Sec = 4597.99, Accuracy = 0.08, Loss = 17.120
[2019-05-04 14:07] Train Step 7280/10000, Batch Size = 128, Examples/Sec = 4549.71, Accuracy = 0.10, Loss = 17.001
[2019-05-04 14:07] Train Step 7290/10000, Batch Size = 128, Examples/Sec = 4489.60, Accuracy = 0.15, Loss = 14.325
[2019-05-04 14:07] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 5376.24, Accuracy = 0.12, Loss = 15.973
[2019-05-04 14:07] Train Step 7310/10000, Batch Size = 128, Examples/Sec = 4759.49, Accuracy = 0.11, Loss = 14.930
[2019-05-04 14:07] Train Step 7320/10000, Batch Size = 128, Examples/Sec = 4298.23, Accuracy = 0.13, Loss = 16.705
[2019-05-04 14:07] Train Step 7330/10000, Batch Size = 128, Examples/Sec = 4194.50, Accuracy = 0.06, Loss = 13.995
[2019-05-04 14:07] Train Step 7340/10000, Batch Size = 128, Examples/Sec = 4151.91, Accuracy = 0.14, Loss = 15.445
[2019-05-04 14:07] Train Step 7350/10000, Batch Size = 128, Examples/Sec = 4190.21, Accuracy = 0.12, Loss = 17.150
[2019-05-04 14:07] Train Step 7360/10000, Batch Size = 128, Examples/Sec = 4307.34, Accuracy = 0.10, Loss = 16.719
[2019-05-04 14:07] Train Step 7370/10000, Batch Size = 128, Examples/Sec = 4288.41, Accuracy = 0.10, Loss = 14.079
[2019-05-04 14:07] Train Step 7380/10000, Batch Size = 128, Examples/Sec = 4280.14, Accuracy = 0.11, Loss = 15.547
[2019-05-04 14:07] Train Step 7390/10000, Batch Size = 128, Examples/Sec = 4295.76, Accuracy = 0.12, Loss = 16.645
[2019-05-04 14:07] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 4035.96, Accuracy = 0.08, Loss = 15.431
[2019-05-04 14:07] Train Step 7410/10000, Batch Size = 128, Examples/Sec = 4370.92, Accuracy = 0.12, Loss = 16.445
[2019-05-04 14:07] Train Step 7420/10000, Batch Size = 128, Examples/Sec = 4323.75, Accuracy = 0.09, Loss = 15.023
[2019-05-04 14:07] Train Step 7430/10000, Batch Size = 128, Examples/Sec = 4271.12, Accuracy = 0.11, Loss = 15.905
[2019-05-04 14:07] Train Step 7440/10000, Batch Size = 128, Examples/Sec = 4291.74, Accuracy = 0.10, Loss = 14.616
[2019-05-04 14:07] Train Step 7450/10000, Batch Size = 128, Examples/Sec = 4539.02, Accuracy = 0.09, Loss = 14.988
[2019-05-04 14:07] Train Step 7460/10000, Batch Size = 128, Examples/Sec = 4531.44, Accuracy = 0.08, Loss = 16.188
[2019-05-04 14:07] Train Step 7470/10000, Batch Size = 128, Examples/Sec = 4501.16, Accuracy = 0.05, Loss = 15.812
[2019-05-04 14:07] Train Step 7480/10000, Batch Size = 128, Examples/Sec = 4437.43, Accuracy = 0.12, Loss = 15.985
[2019-05-04 14:07] Train Step 7490/10000, Batch Size = 128, Examples/Sec = 5444.99, Accuracy = 0.09, Loss = 16.679
[2019-05-04 14:07] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 4838.07, Accuracy = 0.11, Loss = 15.878
[2019-05-04 14:07] Train Step 7510/10000, Batch Size = 128, Examples/Sec = 4275.78, Accuracy = 0.06, Loss = 15.527
[2019-05-04 14:07] Train Step 7520/10000, Batch Size = 128, Examples/Sec = 4216.71, Accuracy = 0.10, Loss = 15.563
[2019-05-04 14:07] Train Step 7530/10000, Batch Size = 128, Examples/Sec = 4342.42, Accuracy = 0.06, Loss = 16.367
[2019-05-04 14:07] Train Step 7540/10000, Batch Size = 128, Examples/Sec = 4350.51, Accuracy = 0.12, Loss = 15.782
[2019-05-04 14:07] Train Step 7550/10000, Batch Size = 128, Examples/Sec = 4275.03, Accuracy = 0.10, Loss = 16.093
[2019-05-04 14:07] Train Step 7560/10000, Batch Size = 128, Examples/Sec = 4269.39, Accuracy = 0.16, Loss = 15.309
[2019-05-04 14:07] Train Step 7570/10000, Batch Size = 128, Examples/Sec = 4140.32, Accuracy = 0.06, Loss = 15.288
[2019-05-04 14:08] Train Step 7580/10000, Batch Size = 128, Examples/Sec = 4301.64, Accuracy = 0.14, Loss = 14.716
[2019-05-04 14:08] Train Step 7590/10000, Batch Size = 128, Examples/Sec = 4286.67, Accuracy = 0.10, Loss = 14.279
[2019-05-04 14:08] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 4103.76, Accuracy = 0.07, Loss = 17.824
[2019-05-04 14:08] Train Step 7610/10000, Batch Size = 128, Examples/Sec = 4281.54, Accuracy = 0.07, Loss = 16.388
[2019-05-04 14:08] Train Step 7620/10000, Batch Size = 128, Examples/Sec = 4560.58, Accuracy = 0.15, Loss = 14.928
[2019-05-04 14:08] Train Step 7630/10000, Batch Size = 128, Examples/Sec = 4944.88, Accuracy = 0.04, Loss = 18.478
[2019-05-04 14:08] Train Step 7640/10000, Batch Size = 128, Examples/Sec = 5415.23, Accuracy = 0.12, Loss = 15.077
[2019-05-04 14:08] Train Step 7650/10000, Batch Size = 128, Examples/Sec = 4308.86, Accuracy = 0.12, Loss = 14.622
[2019-05-04 14:08] Train Step 7660/10000, Batch Size = 128, Examples/Sec = 4367.79, Accuracy = 0.09, Loss = 15.617
[2019-05-04 14:08] Train Step 7670/10000, Batch Size = 128, Examples/Sec = 4198.73, Accuracy = 0.04, Loss = 16.084
[2019-05-04 14:08] Train Step 7680/10000, Batch Size = 128, Examples/Sec = 4560.38, Accuracy = 0.15, Loss = 14.939
[2019-05-04 14:08] Train Step 7690/10000, Batch Size = 128, Examples/Sec = 4461.43, Accuracy = 0.05, Loss = 15.611
[2019-05-04 14:08] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 4543.29, Accuracy = 0.09, Loss = 17.241
[2019-05-04 14:08] Train Step 7710/10000, Batch Size = 128, Examples/Sec = 4535.38, Accuracy = 0.11, Loss = 16.022
[2019-05-04 14:08] Train Step 7720/10000, Batch Size = 128, Examples/Sec = 4273.63, Accuracy = 0.05, Loss = 17.179
[2019-05-04 14:08] Train Step 7730/10000, Batch Size = 128, Examples/Sec = 4169.45, Accuracy = 0.08, Loss = 17.446
[2019-05-04 14:08] Train Step 7740/10000, Batch Size = 128, Examples/Sec = 4309.31, Accuracy = 0.12, Loss = 13.223
[2019-05-04 14:08] Train Step 7750/10000, Batch Size = 128, Examples/Sec = 4576.51, Accuracy = 0.11, Loss = 16.525
[2019-05-04 14:08] Train Step 7760/10000, Batch Size = 128, Examples/Sec = 4527.92, Accuracy = 0.10, Loss = 16.017
[2019-05-04 14:08] Train Step 7770/10000, Batch Size = 128, Examples/Sec = 4553.42, Accuracy = 0.11, Loss = 16.746
[2019-05-04 14:08] Train Step 7780/10000, Batch Size = 128, Examples/Sec = 4472.51, Accuracy = 0.12, Loss = 14.060
[2019-05-04 14:08] Train Step 7790/10000, Batch Size = 128, Examples/Sec = 4516.72, Accuracy = 0.10, Loss = 17.126
[2019-05-04 14:08] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 4482.25, Accuracy = 0.09, Loss = 15.987
[2019-05-04 14:08] Train Step 7810/10000, Batch Size = 128, Examples/Sec = 4519.19, Accuracy = 0.10, Loss = 14.636
[2019-05-04 14:08] Train Step 7820/10000, Batch Size = 128, Examples/Sec = 4455.80, Accuracy = 0.08, Loss = 16.071
[2019-05-04 14:08] Train Step 7830/10000, Batch Size = 128, Examples/Sec = 4526.05, Accuracy = 0.08, Loss = 16.854
[2019-05-04 14:08] Train Step 7840/10000, Batch Size = 128, Examples/Sec = 4511.22, Accuracy = 0.12, Loss = 16.180
[2019-05-04 14:08] Train Step 7850/10000, Batch Size = 128, Examples/Sec = 4579.29, Accuracy = 0.12, Loss = 14.516
[2019-05-04 14:08] Train Step 7860/10000, Batch Size = 128, Examples/Sec = 4568.84, Accuracy = 0.09, Loss = 16.691
[2019-05-04 14:08] Train Step 7870/10000, Batch Size = 128, Examples/Sec = 4554.15, Accuracy = 0.10, Loss = 15.106
[2019-05-04 14:08] Train Step 7880/10000, Batch Size = 128, Examples/Sec = 4417.24, Accuracy = 0.12, Loss = 14.573
[2019-05-04 14:08] Train Step 7890/10000, Batch Size = 128, Examples/Sec = 4519.53, Accuracy = 0.12, Loss = 13.478
[2019-05-04 14:08] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 4594.49, Accuracy = 0.10, Loss = 15.036
[2019-05-04 14:08] Train Step 7910/10000, Batch Size = 128, Examples/Sec = 4519.95, Accuracy = 0.12, Loss = 14.619
[2019-05-04 14:08] Train Step 7920/10000, Batch Size = 128, Examples/Sec = 4562.82, Accuracy = 0.13, Loss = 16.433
[2019-05-04 14:08] Train Step 7930/10000, Batch Size = 128, Examples/Sec = 4546.98, Accuracy = 0.09, Loss = 16.224
[2019-05-04 14:08] Train Step 7940/10000, Batch Size = 128, Examples/Sec = 4595.44, Accuracy = 0.09, Loss = 15.218
[2019-05-04 14:08] Train Step 7950/10000, Batch Size = 128, Examples/Sec = 4540.56, Accuracy = 0.09, Loss = 15.644
[2019-05-04 14:08] Train Step 7960/10000, Batch Size = 128, Examples/Sec = 4524.75, Accuracy = 0.09, Loss = 18.771
[2019-05-04 14:08] Train Step 7970/10000, Batch Size = 128, Examples/Sec = 4445.84, Accuracy = 0.14, Loss = 14.174
[2019-05-04 14:08] Train Step 7980/10000, Batch Size = 128, Examples/Sec = 4301.20, Accuracy = 0.10, Loss = 15.742
[2019-05-04 14:08] Train Step 7990/10000, Batch Size = 128, Examples/Sec = 4210.26, Accuracy = 0.06, Loss = 17.599
[2019-05-04 14:08] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 4278.88, Accuracy = 0.05, Loss = 15.081
[2019-05-04 14:08] Train Step 8010/10000, Batch Size = 128, Examples/Sec = 4403.69, Accuracy = 0.12, Loss = 15.148
[2019-05-04 14:08] Train Step 8020/10000, Batch Size = 128, Examples/Sec = 4419.53, Accuracy = 0.14, Loss = 16.188
[2019-05-04 14:08] Train Step 8030/10000, Batch Size = 128, Examples/Sec = 4317.59, Accuracy = 0.16, Loss = 15.450
[2019-05-04 14:08] Train Step 8040/10000, Batch Size = 128, Examples/Sec = 4140.35, Accuracy = 0.05, Loss = 16.228
[2019-05-04 14:08] Train Step 8050/10000, Batch Size = 128, Examples/Sec = 4043.22, Accuracy = 0.08, Loss = 13.923
[2019-05-04 14:08] Train Step 8060/10000, Batch Size = 128, Examples/Sec = 3739.07, Accuracy = 0.12, Loss = 15.576
[2019-05-04 14:08] Train Step 8070/10000, Batch Size = 128, Examples/Sec = 3765.35, Accuracy = 0.09, Loss = 17.237
[2019-05-04 14:08] Train Step 8080/10000, Batch Size = 128, Examples/Sec = 3740.22, Accuracy = 0.05, Loss = 16.527
[2019-05-04 14:08] Train Step 8090/10000, Batch Size = 128, Examples/Sec = 3679.95, Accuracy = 0.06, Loss = 16.580
[2019-05-04 14:08] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 3727.49, Accuracy = 0.09, Loss = 16.867
[2019-05-04 14:08] Train Step 8110/10000, Batch Size = 128, Examples/Sec = 3718.30, Accuracy = 0.08, Loss = 15.149
[2019-05-04 14:08] Train Step 8120/10000, Batch Size = 128, Examples/Sec = 3716.96, Accuracy = 0.17, Loss = 15.336
[2019-05-04 14:08] Train Step 8130/10000, Batch Size = 128, Examples/Sec = 3803.55, Accuracy = 0.12, Loss = 14.103
[2019-05-04 14:08] Train Step 8140/10000, Batch Size = 128, Examples/Sec = 3762.00, Accuracy = 0.05, Loss = 16.693
[2019-05-04 14:08] Train Step 8150/10000, Batch Size = 128, Examples/Sec = 3708.29, Accuracy = 0.09, Loss = 16.541
[2019-05-04 14:08] Train Step 8160/10000, Batch Size = 128, Examples/Sec = 3696.72, Accuracy = 0.07, Loss = 15.302
[2019-05-04 14:08] Train Step 8170/10000, Batch Size = 128, Examples/Sec = 4346.46, Accuracy = 0.09, Loss = 16.449
[2019-05-04 14:08] Train Step 8180/10000, Batch Size = 128, Examples/Sec = 4537.03, Accuracy = 0.11, Loss = 15.249
[2019-05-04 14:08] Train Step 8190/10000, Batch Size = 128, Examples/Sec = 4562.05, Accuracy = 0.09, Loss = 15.570
[2019-05-04 14:08] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 4460.06, Accuracy = 0.10, Loss = 16.056
[2019-05-04 14:08] Train Step 8210/10000, Batch Size = 128, Examples/Sec = 4549.02, Accuracy = 0.10, Loss = 14.177
[2019-05-04 14:08] Train Step 8220/10000, Batch Size = 128, Examples/Sec = 4505.35, Accuracy = 0.13, Loss = 15.151
[2019-05-04 14:08] Train Step 8230/10000, Batch Size = 128, Examples/Sec = 4509.06, Accuracy = 0.09, Loss = 16.089
[2019-05-04 14:08] Train Step 8240/10000, Batch Size = 128, Examples/Sec = 4524.94, Accuracy = 0.09, Loss = 15.517
[2019-05-04 14:08] Train Step 8250/10000, Batch Size = 128, Examples/Sec = 4526.05, Accuracy = 0.16, Loss = 14.940
[2019-05-04 14:08] Train Step 8260/10000, Batch Size = 128, Examples/Sec = 4541.29, Accuracy = 0.14, Loss = 16.097
[2019-05-04 14:08] Train Step 8270/10000, Batch Size = 128, Examples/Sec = 4446.98, Accuracy = 0.09, Loss = 15.822
[2019-05-04 14:08] Train Step 8280/10000, Batch Size = 128, Examples/Sec = 4536.53, Accuracy = 0.13, Loss = 14.748
[2019-05-04 14:08] Train Step 8290/10000, Batch Size = 128, Examples/Sec = 4472.40, Accuracy = 0.09, Loss = 17.050
[2019-05-04 14:08] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 4602.53, Accuracy = 0.11, Loss = 15.884
[2019-05-04 14:08] Train Step 8310/10000, Batch Size = 128, Examples/Sec = 4556.51, Accuracy = 0.13, Loss = 14.039
[2019-05-04 14:08] Train Step 8320/10000, Batch Size = 128, Examples/Sec = 4517.94, Accuracy = 0.12, Loss = 17.900
[2019-05-04 14:08] Train Step 8330/10000, Batch Size = 128, Examples/Sec = 4495.92, Accuracy = 0.10, Loss = 15.998
[2019-05-04 14:08] Train Step 8340/10000, Batch Size = 128, Examples/Sec = 4518.77, Accuracy = 0.10, Loss = 15.414
[2019-05-04 14:08] Train Step 8350/10000, Batch Size = 128, Examples/Sec = 4523.42, Accuracy = 0.09, Loss = 16.144
[2019-05-04 14:08] Train Step 8360/10000, Batch Size = 128, Examples/Sec = 4496.63, Accuracy = 0.10, Loss = 15.093
[2019-05-04 14:08] Train Step 8370/10000, Batch Size = 128, Examples/Sec = 4458.84, Accuracy = 0.12, Loss = 15.245
[2019-05-04 14:08] Train Step 8380/10000, Batch Size = 128, Examples/Sec = 4498.55, Accuracy = 0.12, Loss = 16.622
[2019-05-04 14:08] Train Step 8390/10000, Batch Size = 128, Examples/Sec = 4562.55, Accuracy = 0.16, Loss = 13.939
[2019-05-04 14:08] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 4520.52, Accuracy = 0.06, Loss = 17.322
[2019-05-04 14:08] Train Step 8410/10000, Batch Size = 128, Examples/Sec = 4512.92, Accuracy = 0.11, Loss = 17.901
[2019-05-04 14:08] Train Step 8420/10000, Batch Size = 128, Examples/Sec = 4521.02, Accuracy = 0.12, Loss = 14.880
[2019-05-04 14:08] Train Step 8430/10000, Batch Size = 128, Examples/Sec = 4512.28, Accuracy = 0.08, Loss = 17.611
[2019-05-04 14:08] Train Step 8440/10000, Batch Size = 128, Examples/Sec = 4496.56, Accuracy = 0.09, Loss = 17.487
[2019-05-04 14:08] Train Step 8450/10000, Batch Size = 128, Examples/Sec = 4521.48, Accuracy = 0.08, Loss = 16.880
[2019-05-04 14:08] Train Step 8460/10000, Batch Size = 128, Examples/Sec = 4501.12, Accuracy = 0.06, Loss = 16.689
[2019-05-04 14:08] Train Step 8470/10000, Batch Size = 128, Examples/Sec = 4556.28, Accuracy = 0.08, Loss = 15.071
[2019-05-04 14:08] Train Step 8480/10000, Batch Size = 128, Examples/Sec = 4829.45, Accuracy = 0.10, Loss = 16.127
[2019-05-04 14:08] Train Step 8490/10000, Batch Size = 128, Examples/Sec = 5207.38, Accuracy = 0.10, Loss = 15.369
[2019-05-04 14:08] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 5245.60, Accuracy = 0.10, Loss = 16.498
[2019-05-04 14:08] Train Step 8510/10000, Batch Size = 128, Examples/Sec = 5197.81, Accuracy = 0.09, Loss = 17.056
[2019-05-04 14:08] Train Step 8520/10000, Batch Size = 128, Examples/Sec = 5219.59, Accuracy = 0.09, Loss = 17.537
[2019-05-04 14:08] Train Step 8530/10000, Batch Size = 128, Examples/Sec = 5262.72, Accuracy = 0.10, Loss = 16.153
[2019-05-04 14:08] Train Step 8540/10000, Batch Size = 128, Examples/Sec = 4859.22, Accuracy = 0.12, Loss = 16.780
[2019-05-04 14:08] Train Step 8550/10000, Batch Size = 128, Examples/Sec = 5232.56, Accuracy = 0.09, Loss = 16.249
[2019-05-04 14:08] Train Step 8560/10000, Batch Size = 128, Examples/Sec = 5202.74, Accuracy = 0.09, Loss = 16.262
[2019-05-04 14:08] Train Step 8570/10000, Batch Size = 128, Examples/Sec = 5290.15, Accuracy = 0.08, Loss = 16.031
[2019-05-04 14:08] Train Step 8580/10000, Batch Size = 128, Examples/Sec = 5356.44, Accuracy = 0.09, Loss = 15.496
[2019-05-04 14:08] Train Step 8590/10000, Batch Size = 128, Examples/Sec = 4887.71, Accuracy = 0.05, Loss = 16.929
[2019-05-04 14:08] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 5310.82, Accuracy = 0.12, Loss = 14.460
[2019-05-04 14:08] Train Step 8610/10000, Batch Size = 128, Examples/Sec = 4962.89, Accuracy = 0.11, Loss = 17.341
[2019-05-04 14:08] Train Step 8620/10000, Batch Size = 128, Examples/Sec = 4324.65, Accuracy = 0.09, Loss = 18.538
[2019-05-04 14:08] Train Step 8630/10000, Batch Size = 128, Examples/Sec = 4297.37, Accuracy = 0.12, Loss = 15.725
[2019-05-04 14:08] Train Step 8640/10000, Batch Size = 128, Examples/Sec = 4365.48, Accuracy = 0.10, Loss = 14.838
[2019-05-04 14:08] Train Step 8650/10000, Batch Size = 128, Examples/Sec = 5394.71, Accuracy = 0.12, Loss = 16.981
[2019-05-04 14:08] Train Step 8660/10000, Batch Size = 128, Examples/Sec = 5231.90, Accuracy = 0.12, Loss = 16.279
[2019-05-04 14:08] Train Step 8670/10000, Batch Size = 128, Examples/Sec = 4772.48, Accuracy = 0.12, Loss = 16.102
[2019-05-04 14:08] Train Step 8680/10000, Batch Size = 128, Examples/Sec = 5224.36, Accuracy = 0.11, Loss = 16.512
[2019-05-04 14:08] Train Step 8690/10000, Batch Size = 128, Examples/Sec = 5217.66, Accuracy = 0.11, Loss = 17.553
[2019-05-04 14:08] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 5179.50, Accuracy = 0.07, Loss = 17.038
[2019-05-04 14:08] Train Step 8710/10000, Batch Size = 128, Examples/Sec = 4942.61, Accuracy = 0.11, Loss = 15.880
[2019-05-04 14:08] Train Step 8720/10000, Batch Size = 128, Examples/Sec = 5193.48, Accuracy = 0.09, Loss = 17.091
[2019-05-04 14:08] Train Step 8730/10000, Batch Size = 128, Examples/Sec = 4872.89, Accuracy = 0.12, Loss = 14.829
[2019-05-04 14:08] Train Step 8740/10000, Batch Size = 128, Examples/Sec = 5240.12, Accuracy = 0.09, Loss = 16.029
[2019-05-04 14:08] Train Step 8750/10000, Batch Size = 128, Examples/Sec = 5172.07, Accuracy = 0.10, Loss = 15.388
[2019-05-04 14:08] Train Step 8760/10000, Batch Size = 128, Examples/Sec = 4913.12, Accuracy = 0.14, Loss = 17.191
[2019-05-04 14:08] Train Step 8770/10000, Batch Size = 128, Examples/Sec = 4865.43, Accuracy = 0.10, Loss = 17.696
[2019-05-04 14:08] Train Step 8780/10000, Batch Size = 128, Examples/Sec = 4654.16, Accuracy = 0.07, Loss = 16.408
[2019-05-04 14:08] Train Step 8790/10000, Batch Size = 128, Examples/Sec = 5396.72, Accuracy = 0.11, Loss = 16.905
[2019-05-04 14:08] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 4951.09, Accuracy = 0.09, Loss = 17.178
[2019-05-04 14:08] Train Step 8810/10000, Batch Size = 128, Examples/Sec = 4559.53, Accuracy = 0.08, Loss = 16.265
[2019-05-04 14:08] Train Step 8820/10000, Batch Size = 128, Examples/Sec = 4549.14, Accuracy = 0.10, Loss = 15.829
[2019-05-04 14:08] Train Step 8830/10000, Batch Size = 128, Examples/Sec = 4508.22, Accuracy = 0.11, Loss = 16.380
[2019-05-04 14:08] Train Step 8840/10000, Batch Size = 128, Examples/Sec = 4544.44, Accuracy = 0.07, Loss = 17.303
[2019-05-04 14:08] Train Step 8850/10000, Batch Size = 128, Examples/Sec = 4471.54, Accuracy = 0.09, Loss = 17.001
[2019-05-04 14:08] Train Step 8860/10000, Batch Size = 128, Examples/Sec = 4486.90, Accuracy = 0.06, Loss = 17.551
[2019-05-04 14:08] Train Step 8870/10000, Batch Size = 128, Examples/Sec = 4519.88, Accuracy = 0.16, Loss = 15.891
[2019-05-04 14:08] Train Step 8880/10000, Batch Size = 128, Examples/Sec = 4513.99, Accuracy = 0.03, Loss = 16.789
[2019-05-04 14:08] Train Step 8890/10000, Batch Size = 128, Examples/Sec = 4521.78, Accuracy = 0.12, Loss = 16.941
[2019-05-04 14:08] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 4504.52, Accuracy = 0.13, Loss = 15.790
[2019-05-04 14:08] Train Step 8910/10000, Batch Size = 128, Examples/Sec = 4557.32, Accuracy = 0.06, Loss = 17.216
[2019-05-04 14:08] Train Step 8920/10000, Batch Size = 128, Examples/Sec = 4528.68, Accuracy = 0.10, Loss = 16.604
[2019-05-04 14:08] Train Step 8930/10000, Batch Size = 128, Examples/Sec = 4542.06, Accuracy = 0.12, Loss = 17.678
[2019-05-04 14:08] Train Step 8940/10000, Batch Size = 128, Examples/Sec = 4484.91, Accuracy = 0.09, Loss = 17.135
[2019-05-04 14:08] Train Step 8950/10000, Batch Size = 128, Examples/Sec = 4492.19, Accuracy = 0.16, Loss = 15.681
[2019-05-04 14:08] Train Step 8960/10000, Batch Size = 128, Examples/Sec = 4534.54, Accuracy = 0.08, Loss = 16.304
[2019-05-04 14:08] Train Step 8970/10000, Batch Size = 128, Examples/Sec = 4533.92, Accuracy = 0.07, Loss = 17.360
[2019-05-04 14:08] Train Step 8980/10000, Batch Size = 128, Examples/Sec = 4503.01, Accuracy = 0.12, Loss = 14.975
[2019-05-04 14:08] Train Step 8990/10000, Batch Size = 128, Examples/Sec = 4485.32, Accuracy = 0.07, Loss = 15.653
[2019-05-04 14:08] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 4463.92, Accuracy = 0.11, Loss = 15.655
[2019-05-04 14:08] Train Step 9010/10000, Batch Size = 128, Examples/Sec = 4502.70, Accuracy = 0.10, Loss = 16.482
[2019-05-04 14:08] Train Step 9020/10000, Batch Size = 128, Examples/Sec = 5198.96, Accuracy = 0.12, Loss = 15.994
[2019-05-04 14:08] Train Step 9030/10000, Batch Size = 128, Examples/Sec = 5326.47, Accuracy = 0.13, Loss = 16.748
[2019-05-04 14:08] Train Step 9040/10000, Batch Size = 128, Examples/Sec = 5114.57, Accuracy = 0.09, Loss = 17.075
[2019-05-04 14:08] Train Step 9050/10000, Batch Size = 128, Examples/Sec = 4758.40, Accuracy = 0.11, Loss = 16.174
[2019-05-04 14:08] Train Step 9060/10000, Batch Size = 128, Examples/Sec = 5047.34, Accuracy = 0.07, Loss = 16.574
[2019-05-04 14:08] Train Step 9070/10000, Batch Size = 128, Examples/Sec = 5147.08, Accuracy = 0.07, Loss = 16.737
[2019-05-04 14:08] Train Step 9080/10000, Batch Size = 128, Examples/Sec = 5095.20, Accuracy = 0.13, Loss = 16.430
[2019-05-04 14:08] Train Step 9090/10000, Batch Size = 128, Examples/Sec = 4284.17, Accuracy = 0.12, Loss = 16.441
[2019-05-04 14:08] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 4648.07, Accuracy = 0.07, Loss = 17.520
[2019-05-04 14:08] Train Step 9110/10000, Batch Size = 128, Examples/Sec = 4538.83, Accuracy = 0.11, Loss = 16.337
[2019-05-04 14:08] Train Step 9120/10000, Batch Size = 128, Examples/Sec = 4594.53, Accuracy = 0.07, Loss = 18.721
[2019-05-04 14:08] Train Step 9130/10000, Batch Size = 128, Examples/Sec = 4576.20, Accuracy = 0.10, Loss = 16.806
[2019-05-04 14:08] Train Step 9140/10000, Batch Size = 128, Examples/Sec = 4541.17, Accuracy = 0.14, Loss = 15.335
[2019-05-04 14:08] Train Step 9150/10000, Batch Size = 128, Examples/Sec = 4511.52, Accuracy = 0.13, Loss = 16.372
[2019-05-04 14:08] Train Step 9160/10000, Batch Size = 128, Examples/Sec = 4530.02, Accuracy = 0.06, Loss = 18.412
[2019-05-04 14:08] Train Step 9170/10000, Batch Size = 128, Examples/Sec = 4541.44, Accuracy = 0.12, Loss = 17.581
[2019-05-04 14:08] Train Step 9180/10000, Batch Size = 128, Examples/Sec = 4550.68, Accuracy = 0.09, Loss = 19.056
[2019-05-04 14:08] Train Step 9190/10000, Batch Size = 128, Examples/Sec = 4478.59, Accuracy = 0.09, Loss = 16.062
[2019-05-04 14:08] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 4514.40, Accuracy = 0.07, Loss = 16.985
[2019-05-04 14:08] Train Step 9210/10000, Batch Size = 128, Examples/Sec = 4519.42, Accuracy = 0.10, Loss = 16.407
[2019-05-04 14:08] Train Step 9220/10000, Batch Size = 128, Examples/Sec = 4400.00, Accuracy = 0.09, Loss = 15.828
[2019-05-04 14:08] Train Step 9230/10000, Batch Size = 128, Examples/Sec = 6129.29, Accuracy = 0.10, Loss = 17.304
[2019-05-04 14:08] Train Step 9240/10000, Batch Size = 128, Examples/Sec = 5388.86, Accuracy = 0.12, Loss = 16.306
[2019-05-04 14:08] Train Step 9250/10000, Batch Size = 128, Examples/Sec = 5074.39, Accuracy = 0.12, Loss = 16.171
[2019-05-04 14:08] Train Step 9260/10000, Batch Size = 128, Examples/Sec = 4973.97, Accuracy = 0.06, Loss = 19.160
[2019-05-04 14:08] Train Step 9270/10000, Batch Size = 128, Examples/Sec = 5188.01, Accuracy = 0.08, Loss = 18.854
[2019-05-04 14:08] Train Step 9280/10000, Batch Size = 128, Examples/Sec = 5361.95, Accuracy = 0.10, Loss = 15.466
[2019-05-04 14:08] Train Step 9290/10000, Batch Size = 128, Examples/Sec = 5008.40, Accuracy = 0.12, Loss = 16.575
[2019-05-04 14:08] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 4740.12, Accuracy = 0.12, Loss = 18.892
[2019-05-04 14:08] Train Step 9310/10000, Batch Size = 128, Examples/Sec = 5233.22, Accuracy = 0.11, Loss = 17.632
