/var/spool/slurm-llnl/slurmd/job2259374/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 428.15, Accuracy = 0.08, Loss = 17.013
[2019-05-04 13:21] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 4334.99, Accuracy = 0.11, Loss = 19.153
[2019-05-04 13:21] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 4463.55, Accuracy = 0.10, Loss = 16.649
[2019-05-04 13:21] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 4357.75, Accuracy = 0.06, Loss = 18.847
[2019-05-04 13:21] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 4971.58, Accuracy = 0.09, Loss = 17.118
[2019-05-04 13:21] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 4227.40, Accuracy = 0.12, Loss = 17.847
[2019-05-04 13:21] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 4102.54, Accuracy = 0.12, Loss = 17.624
[2019-05-04 13:21] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 4429.77, Accuracy = 0.10, Loss = 17.014
[2019-05-04 13:21] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 4343.79, Accuracy = 0.09, Loss = 18.239
[2019-05-04 13:21] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 4488.70, Accuracy = 0.10, Loss = 18.127
[2019-05-04 13:21] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 4485.25, Accuracy = 0.09, Loss = 18.289
[2019-05-04 13:21] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 4377.83, Accuracy = 0.11, Loss = 17.036
[2019-05-04 13:21] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 4485.02, Accuracy = 0.10, Loss = 17.581
[2019-05-04 13:21] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 4373.34, Accuracy = 0.09, Loss = 16.310
[2019-05-04 13:21] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 4510.95, Accuracy = 0.10, Loss = 17.792
[2019-05-04 13:21] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 4478.85, Accuracy = 0.12, Loss = 17.917
[2019-05-04 13:21] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 4481.54, Accuracy = 0.10, Loss = 17.663
[2019-05-04 13:21] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 4023.04, Accuracy = 0.09, Loss = 16.667
[2019-05-04 13:21] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 4473.89, Accuracy = 0.11, Loss = 16.756
[2019-05-04 13:21] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 4296.48, Accuracy = 0.12, Loss = 17.328
[2019-05-04 13:21] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 4501.46, Accuracy = 0.09, Loss = 17.096
[2019-05-04 13:21] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 4242.23, Accuracy = 0.16, Loss = 16.036
[2019-05-04 13:21] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 4668.61, Accuracy = 0.09, Loss = 18.587
[2019-05-04 13:21] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 4512.66, Accuracy = 0.09, Loss = 17.754
[2019-05-04 13:21] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 4396.87, Accuracy = 0.09, Loss = 16.763
[2019-05-04 13:21] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 4032.17, Accuracy = 0.10, Loss = 19.182
[2019-05-04 13:21] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 4353.30, Accuracy = 0.09, Loss = 17.172
[2019-05-04 13:21] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 4288.24, Accuracy = 0.10, Loss = 17.227
[2019-05-04 13:21] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 4512.77, Accuracy = 0.09, Loss = 18.475
[2019-05-04 13:21] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 4479.41, Accuracy = 0.12, Loss = 17.662
[2019-05-04 13:21] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 4549.21, Accuracy = 0.10, Loss = 18.028
[2019-05-04 13:21] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 4568.38, Accuracy = 0.09, Loss = 18.459
[2019-05-04 13:21] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 4473.51, Accuracy = 0.08, Loss = 17.334
[2019-05-04 13:21] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 4457.69, Accuracy = 0.09, Loss = 18.686
[2019-05-04 13:21] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 4277.11, Accuracy = 0.13, Loss = 16.413
[2019-05-04 13:21] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 4500.55, Accuracy = 0.11, Loss = 17.968
[2019-05-04 13:21] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 4470.50, Accuracy = 0.12, Loss = 15.417
[2019-05-04 13:21] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 4228.06, Accuracy = 0.09, Loss = 16.462
[2019-05-04 13:21] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 4413.21, Accuracy = 0.12, Loss = 15.684
[2019-05-04 13:21] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 4747.16, Accuracy = 0.05, Loss = 16.711
[2019-05-04 13:21] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 4448.49, Accuracy = 0.15, Loss = 15.250
[2019-05-04 13:21] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 4546.86, Accuracy = 0.09, Loss = 17.251
[2019-05-04 13:21] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 4471.65, Accuracy = 0.08, Loss = 17.517
[2019-05-04 13:21] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 4451.70, Accuracy = 0.12, Loss = 16.666
[2019-05-04 13:21] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 4340.70, Accuracy = 0.06, Loss = 18.767
[2019-05-04 13:21] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 4462.10, Accuracy = 0.08, Loss = 17.268
[2019-05-04 13:21] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 4424.81, Accuracy = 0.12, Loss = 17.908
[2019-05-04 13:21] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 4188.81, Accuracy = 0.14, Loss = 15.707
[2019-05-04 13:21] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 4281.30, Accuracy = 0.12, Loss = 15.683
[2019-05-04 13:22] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 4343.48, Accuracy = 0.12, Loss = 16.469
[2019-05-04 13:22] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 3679.82, Accuracy = 0.12, Loss = 17.715
[2019-05-04 13:22] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 4507.39, Accuracy = 0.12, Loss = 19.627
[2019-05-04 13:22] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 5240.73, Accuracy = 0.15, Loss = 17.812
[2019-05-04 13:22] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 4276.36, Accuracy = 0.07, Loss = 18.110
[2019-05-04 13:22] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 4372.66, Accuracy = 0.10, Loss = 15.860
[2019-05-04 13:22] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 4509.10, Accuracy = 0.09, Loss = 17.251
[2019-05-04 13:22] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 4639.12, Accuracy = 0.09, Loss = 17.853
[2019-05-04 13:22] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 4411.47, Accuracy = 0.12, Loss = 17.792
[2019-05-04 13:22] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 4461.43, Accuracy = 0.12, Loss = 15.887
[2019-05-04 13:22] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 4231.83, Accuracy = 0.09, Loss = 17.893
[2019-05-04 13:22] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 4950.99, Accuracy = 0.10, Loss = 18.535
[2019-05-04 13:22] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 4490.09, Accuracy = 0.10, Loss = 17.276
[2019-05-04 13:22] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 4406.29, Accuracy = 0.15, Loss = 16.512
[2019-05-04 13:22] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 4279.77, Accuracy = 0.07, Loss = 16.091
[2019-05-04 13:22] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 4519.34, Accuracy = 0.11, Loss = 17.401
[2019-05-04 13:22] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 4497.39, Accuracy = 0.10, Loss = 18.169
[2019-05-04 13:22] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 4506.41, Accuracy = 0.16, Loss = 16.317
[2019-05-04 13:22] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 4283.01, Accuracy = 0.07, Loss = 17.382
[2019-05-04 13:22] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 4485.14, Accuracy = 0.06, Loss = 18.948
[2019-05-04 13:22] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 4521.86, Accuracy = 0.13, Loss = 16.909
[2019-05-04 13:22] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 4826.67, Accuracy = 0.11, Loss = 17.401
[2019-05-04 13:22] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 4483.23, Accuracy = 0.16, Loss = 15.114
[2019-05-04 13:22] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 4403.90, Accuracy = 0.09, Loss = 18.211
[2019-05-04 13:22] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 4240.12, Accuracy = 0.13, Loss = 17.051
[2019-05-04 13:22] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 4483.75, Accuracy = 0.12, Loss = 17.512
[2019-05-04 13:22] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 4298.03, Accuracy = 0.11, Loss = 16.925
[2019-05-04 13:22] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 4606.79, Accuracy = 0.10, Loss = 16.660
[2019-05-04 13:22] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 4467.78, Accuracy = 0.11, Loss = 16.897
[2019-05-04 13:22] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 4228.86, Accuracy = 0.05, Loss = 18.585
[2019-05-04 13:22] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 4464.59, Accuracy = 0.10, Loss = 17.132
[2019-05-04 13:22] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 4549.75, Accuracy = 0.07, Loss = 18.608
[2019-05-04 13:22] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 4457.54, Accuracy = 0.13, Loss = 16.160
[2019-05-04 13:22] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 4244.27, Accuracy = 0.09, Loss = 17.091
[2019-05-04 13:22] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 4395.86, Accuracy = 0.13, Loss = 15.855
[2019-05-04 13:22] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 4249.78, Accuracy = 0.07, Loss = 17.980
[2019-05-04 13:22] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 4495.43, Accuracy = 0.12, Loss = 17.552
[2019-05-04 13:22] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 4041.21, Accuracy = 0.05, Loss = 17.978
[2019-05-04 13:22] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 4413.75, Accuracy = 0.10, Loss = 17.692
[2019-05-04 13:22] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 4469.98, Accuracy = 0.07, Loss = 18.828
[2019-05-04 13:22] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 4268.77, Accuracy = 0.11, Loss = 17.399
[2019-05-04 13:22] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 4510.99, Accuracy = 0.11, Loss = 16.633
[2019-05-04 13:22] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 4482.18, Accuracy = 0.09, Loss = 16.619
[2019-05-04 13:22] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 4808.90, Accuracy = 0.16, Loss = 17.887
[2019-05-04 13:22] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 4495.35, Accuracy = 0.12, Loss = 16.944
[2019-05-04 13:22] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 4462.99, Accuracy = 0.09, Loss = 17.088
[2019-05-04 13:22] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 4086.55, Accuracy = 0.08, Loss = 17.867
[2019-05-04 13:22] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 4505.50, Accuracy = 0.12, Loss = 16.554
[2019-05-04 13:22] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 4487.84, Accuracy = 0.11, Loss = 16.843
[2019-05-04 13:22] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 4444.88, Accuracy = 0.06, Loss = 17.172
[2019-05-04 13:22] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 3968.27, Accuracy = 0.12, Loss = 14.697
[2019-05-04 13:22] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 3959.08, Accuracy = 0.10, Loss = 16.784
[2019-05-04 13:22] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 4860.63, Accuracy = 0.11, Loss = 16.480
[2019-05-04 13:22] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 4777.37, Accuracy = 0.09, Loss = 15.740
[2019-05-04 13:22] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 4165.18, Accuracy = 0.06, Loss = 18.462
[2019-05-04 13:22] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 4790.88, Accuracy = 0.12, Loss = 16.580
[2019-05-04 13:22] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 4363.67, Accuracy = 0.12, Loss = 17.745
[2019-05-04 13:22] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 4472.06, Accuracy = 0.09, Loss = 15.636
[2019-05-04 13:22] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 4486.56, Accuracy = 0.10, Loss = 17.187
[2019-05-04 13:22] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 4223.01, Accuracy = 0.08, Loss = 16.652
[2019-05-04 13:22] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 4537.37, Accuracy = 0.11, Loss = 15.589
[2019-05-04 13:22] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 4481.58, Accuracy = 0.07, Loss = 19.394
[2019-05-04 13:22] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 4451.00, Accuracy = 0.10, Loss = 15.232
[2019-05-04 13:22] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 4473.78, Accuracy = 0.09, Loss = 16.000
[2019-05-04 13:22] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 4509.74, Accuracy = 0.09, Loss = 16.314
[2019-05-04 13:22] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 4306.34, Accuracy = 0.13, Loss = 16.530
[2019-05-04 13:22] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 4181.89, Accuracy = 0.06, Loss = 17.992
[2019-05-04 13:22] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 4839.07, Accuracy = 0.05, Loss = 17.831
[2019-05-04 13:22] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 4747.12, Accuracy = 0.05, Loss = 18.710
[2019-05-04 13:22] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 4460.02, Accuracy = 0.13, Loss = 16.622
[2019-05-04 13:22] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 4479.30, Accuracy = 0.10, Loss = 18.361
[2019-05-04 13:22] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 4960.37, Accuracy = 0.11, Loss = 16.427
[2019-05-04 13:22] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 4030.90, Accuracy = 0.07, Loss = 17.893
[2019-05-04 13:22] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 4532.20, Accuracy = 0.09, Loss = 17.054
[2019-05-04 13:22] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 4476.95, Accuracy = 0.09, Loss = 17.760
[2019-05-04 13:22] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 4394.46, Accuracy = 0.09, Loss = 16.459
[2019-05-04 13:22] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 4490.20, Accuracy = 0.09, Loss = 16.127
[2019-05-04 13:22] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 4463.36, Accuracy = 0.07, Loss = 17.499
[2019-05-04 13:22] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 4018.68, Accuracy = 0.10, Loss = 14.826
[2019-05-04 13:22] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 4026.36, Accuracy = 0.09, Loss = 17.955
[2019-05-04 13:22] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 4532.62, Accuracy = 0.12, Loss = 17.060
[2019-05-04 13:22] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 4016.30, Accuracy = 0.11, Loss = 17.205
[2019-05-04 13:22] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 4440.33, Accuracy = 0.09, Loss = 17.088
[2019-05-04 13:22] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 4451.63, Accuracy = 0.09, Loss = 16.200
[2019-05-04 13:22] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 4154.09, Accuracy = 0.09, Loss = 16.968
[2019-05-04 13:22] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 4502.52, Accuracy = 0.15, Loss = 15.745
[2019-05-04 13:22] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 4352.00, Accuracy = 0.12, Loss = 16.837
[2019-05-04 13:22] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 4362.78, Accuracy = 0.08, Loss = 16.599
[2019-05-04 13:22] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 4414.95, Accuracy = 0.07, Loss = 17.694
[2019-05-04 13:22] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 4487.50, Accuracy = 0.05, Loss = 17.627
[2019-05-04 13:22] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 4224.97, Accuracy = 0.11, Loss = 17.266
[2019-05-04 13:22] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 4835.80, Accuracy = 0.13, Loss = 17.107
[2019-05-04 13:22] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 4432.88, Accuracy = 0.09, Loss = 17.032
[2019-05-04 13:22] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 4470.57, Accuracy = 0.03, Loss = 17.911
[2019-05-04 13:22] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 4858.96, Accuracy = 0.16, Loss = 15.854
[2019-05-04 13:22] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 4520.03, Accuracy = 0.09, Loss = 16.244
[2019-05-04 13:22] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 4209.30, Accuracy = 0.12, Loss = 15.619
[2019-05-04 13:22] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 4512.09, Accuracy = 0.12, Loss = 15.938
[2019-05-04 13:22] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 4486.00, Accuracy = 0.11, Loss = 17.176
[2019-05-04 13:22] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 3597.34, Accuracy = 0.09, Loss = 18.397
[2019-05-04 13:22] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 4009.64, Accuracy = 0.09, Loss = 16.182
[2019-05-04 13:22] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 4498.55, Accuracy = 0.07, Loss = 17.685
[2019-05-04 13:22] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 4448.38, Accuracy = 0.12, Loss = 16.653
[2019-05-04 13:22] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 4416.95, Accuracy = 0.11, Loss = 16.032
[2019-05-04 13:22] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 4298.82, Accuracy = 0.11, Loss = 16.068
[2019-05-04 13:22] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 4490.28, Accuracy = 0.09, Loss = 16.446
[2019-05-04 13:22] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 4330.90, Accuracy = 0.12, Loss = 14.963
[2019-05-04 13:22] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 4503.76, Accuracy = 0.11, Loss = 17.284
[2019-05-04 13:22] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 4337.65, Accuracy = 0.09, Loss = 16.070
[2019-05-04 13:22] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 4486.60, Accuracy = 0.11, Loss = 17.085
[2019-05-04 13:22] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 3752.74, Accuracy = 0.14, Loss = 15.520
[2019-05-04 13:22] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 3670.69, Accuracy = 0.06, Loss = 20.176
[2019-05-04 13:22] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 4285.20, Accuracy = 0.06, Loss = 19.332
[2019-05-04 13:22] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 4524.52, Accuracy = 0.08, Loss = 16.134
[2019-05-04 13:22] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 4314.23, Accuracy = 0.09, Loss = 16.454
[2019-05-04 13:22] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 4497.08, Accuracy = 0.10, Loss = 18.022
[2019-05-04 13:22] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 4429.63, Accuracy = 0.11, Loss = 17.859
[2019-05-04 13:22] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 4486.37, Accuracy = 0.11, Loss = 15.826
[2019-05-04 13:22] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 4505.42, Accuracy = 0.05, Loss = 17.198
[2019-05-04 13:22] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 4456.40, Accuracy = 0.11, Loss = 16.952
[2019-05-04 13:22] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 4455.29, Accuracy = 0.09, Loss = 15.298
[2019-05-04 13:22] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 4940.24, Accuracy = 0.06, Loss = 18.840
[2019-05-04 13:22] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 4497.42, Accuracy = 0.09, Loss = 16.383
[2019-05-04 13:22] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 4414.84, Accuracy = 0.08, Loss = 17.132
[2019-05-04 13:22] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 4470.76, Accuracy = 0.11, Loss = 18.459
[2019-05-04 13:22] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 4440.25, Accuracy = 0.12, Loss = 16.098
[2019-05-04 13:22] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 4508.00, Accuracy = 0.10, Loss = 15.832
[2019-05-04 13:22] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 4517.78, Accuracy = 0.10, Loss = 16.566
[2019-05-04 13:22] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 4485.89, Accuracy = 0.11, Loss = 16.872
[2019-05-04 13:22] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 4467.89, Accuracy = 0.10, Loss = 17.795
[2019-05-04 13:22] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 4460.88, Accuracy = 0.08, Loss = 17.143
[2019-05-04 13:22] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 4303.68, Accuracy = 0.12, Loss = 16.388
[2019-05-04 13:22] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 4486.82, Accuracy = 0.10, Loss = 17.543
[2019-05-04 13:22] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 4484.13, Accuracy = 0.07, Loss = 18.752
[2019-05-04 13:22] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 4358.99, Accuracy = 0.14, Loss = 16.356
[2019-05-04 13:22] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 4263.76, Accuracy = 0.07, Loss = 16.652
[2019-05-04 13:22] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 4516.23, Accuracy = 0.12, Loss = 17.378
[2019-05-04 13:22] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 4166.54, Accuracy = 0.08, Loss = 16.920
[2019-05-04 13:22] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 4724.77, Accuracy = 0.16, Loss = 16.846
[2019-05-04 13:22] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 4503.84, Accuracy = 0.11, Loss = 15.976
[2019-05-04 13:22] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 4489.38, Accuracy = 0.12, Loss = 16.749
[2019-05-04 13:22] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 4780.73, Accuracy = 0.09, Loss = 14.490
[2019-05-04 13:22] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 3890.28, Accuracy = 0.12, Loss = 16.229
[2019-05-04 13:22] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 3861.88, Accuracy = 0.14, Loss = 15.920
[2019-05-04 13:22] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 4480.91, Accuracy = 0.11, Loss = 16.812
[2019-05-04 13:22] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 4507.51, Accuracy = 0.06, Loss = 15.686
[2019-05-04 13:22] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 4008.80, Accuracy = 0.08, Loss = 16.226
[2019-05-04 13:22] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 4507.58, Accuracy = 0.09, Loss = 16.859
[2019-05-04 13:22] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 4487.46, Accuracy = 0.09, Loss = 16.006
[2019-05-04 13:22] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 4498.10, Accuracy = 0.09, Loss = 15.571
[2019-05-04 13:22] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 4456.80, Accuracy = 0.08, Loss = 18.426
[2019-05-04 13:22] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 4495.69, Accuracy = 0.14, Loss = 15.275
[2019-05-04 13:22] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 4347.17, Accuracy = 0.09, Loss = 17.981
[2019-05-04 13:22] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 4497.88, Accuracy = 0.08, Loss = 19.631
[2019-05-04 13:22] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 4513.15, Accuracy = 0.15, Loss = 15.254
[2019-05-04 13:22] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 4461.40, Accuracy = 0.12, Loss = 17.839
[2019-05-04 13:22] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 4337.33, Accuracy = 0.09, Loss = 17.317
[2019-05-04 13:22] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 3901.79, Accuracy = 0.10, Loss = 18.040
[2019-05-04 13:22] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 3725.66, Accuracy = 0.12, Loss = 16.771
[2019-05-04 13:22] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 4383.41, Accuracy = 0.13, Loss = 16.809
[2019-05-04 13:22] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 4465.66, Accuracy = 0.05, Loss = 17.797
