/var/spool/slurm-llnl/slurmd/job2259371/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 196.19, Accuracy = 0.12, Loss = 16.725
[2019-05-04 13:19] Train Step 7790/10000, Batch Size = 128, Examples/Sec = 4882.33, Accuracy = 0.10, Loss = 20.091
[2019-05-04 13:19] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 4946.11, Accuracy = 0.13, Loss = 17.643
[2019-05-04 13:19] Train Step 7810/10000, Batch Size = 128, Examples/Sec = 4872.98, Accuracy = 0.05, Loss = 20.735
[2019-05-04 13:19] Train Step 7820/10000, Batch Size = 128, Examples/Sec = 4677.19, Accuracy = 0.09, Loss = 19.993
[2019-05-04 13:19] Train Step 7830/10000, Batch Size = 128, Examples/Sec = 4812.40, Accuracy = 0.10, Loss = 19.877
[2019-05-04 13:19] Train Step 7840/10000, Batch Size = 128, Examples/Sec = 4866.27, Accuracy = 0.10, Loss = 20.036
[2019-05-04 13:19] Train Step 7850/10000, Batch Size = 128, Examples/Sec = 4982.79, Accuracy = 0.06, Loss = 19.823
[2019-05-04 13:19] Train Step 7860/10000, Batch Size = 128, Examples/Sec = 4662.36, Accuracy = 0.10, Loss = 19.116
[2019-05-04 13:19] Train Step 7870/10000, Batch Size = 128, Examples/Sec = 5427.32, Accuracy = 0.08, Loss = 19.214
[2019-05-04 13:19] Train Step 7880/10000, Batch Size = 128, Examples/Sec = 5359.76, Accuracy = 0.05, Loss = 20.269
[2019-05-04 13:19] Train Step 7890/10000, Batch Size = 128, Examples/Sec = 4869.22, Accuracy = 0.08, Loss = 20.686
[2019-05-04 13:19] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 5386.81, Accuracy = 0.13, Loss = 17.817
[2019-05-04 13:19] Train Step 7910/10000, Batch Size = 128, Examples/Sec = 4625.80, Accuracy = 0.05, Loss = 19.701
[2019-05-04 13:19] Train Step 7920/10000, Batch Size = 128, Examples/Sec = 4656.34, Accuracy = 0.11, Loss = 21.229
[2019-05-04 13:19] Train Step 7930/10000, Batch Size = 128, Examples/Sec = 4916.36, Accuracy = 0.09, Loss = 17.324
[2019-05-04 13:19] Train Step 7940/10000, Batch Size = 128, Examples/Sec = 4943.88, Accuracy = 0.10, Loss = 18.803
[2019-05-04 13:19] Train Step 7950/10000, Batch Size = 128, Examples/Sec = 4999.73, Accuracy = 0.12, Loss = 18.805
[2019-05-04 13:19] Train Step 7960/10000, Batch Size = 128, Examples/Sec = 4993.96, Accuracy = 0.08, Loss = 19.304
[2019-05-04 13:19] Train Step 7970/10000, Batch Size = 128, Examples/Sec = 4666.70, Accuracy = 0.14, Loss = 19.702
[2019-05-04 13:19] Train Step 7980/10000, Batch Size = 128, Examples/Sec = 5176.16, Accuracy = 0.12, Loss = 20.014
[2019-05-04 13:19] Train Step 7990/10000, Batch Size = 128, Examples/Sec = 4671.65, Accuracy = 0.12, Loss = 18.313
[2019-05-04 13:19] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 4954.69, Accuracy = 0.08, Loss = 19.745
[2019-05-04 13:19] Train Step 8010/10000, Batch Size = 128, Examples/Sec = 4647.27, Accuracy = 0.09, Loss = 20.495
[2019-05-04 13:19] Train Step 8020/10000, Batch Size = 128, Examples/Sec = 4987.28, Accuracy = 0.09, Loss = 21.420
[2019-05-04 13:19] Train Step 8030/10000, Batch Size = 128, Examples/Sec = 5327.58, Accuracy = 0.12, Loss = 17.935
[2019-05-04 13:19] Train Step 8040/10000, Batch Size = 128, Examples/Sec = 4643.61, Accuracy = 0.14, Loss = 19.577
[2019-05-04 13:19] Train Step 8050/10000, Batch Size = 128, Examples/Sec = 5291.77, Accuracy = 0.11, Loss = 17.668
[2019-05-04 13:19] Train Step 8060/10000, Batch Size = 128, Examples/Sec = 5056.09, Accuracy = 0.08, Loss = 20.450
[2019-05-04 13:19] Train Step 8070/10000, Batch Size = 128, Examples/Sec = 4649.68, Accuracy = 0.11, Loss = 19.452
[2019-05-04 13:19] Train Step 8080/10000, Batch Size = 128, Examples/Sec = 4652.38, Accuracy = 0.08, Loss = 18.457
[2019-05-04 13:19] Train Step 8090/10000, Batch Size = 128, Examples/Sec = 4948.94, Accuracy = 0.11, Loss = 18.851
[2019-05-04 13:19] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 4641.56, Accuracy = 0.07, Loss = 21.124
[2019-05-04 13:19] Train Step 8110/10000, Batch Size = 128, Examples/Sec = 4950.86, Accuracy = 0.14, Loss = 19.564
[2019-05-04 13:19] Train Step 8120/10000, Batch Size = 128, Examples/Sec = 5649.85, Accuracy = 0.08, Loss = 19.262
[2019-05-04 13:19] Train Step 8130/10000, Batch Size = 128, Examples/Sec = 4861.16, Accuracy = 0.07, Loss = 19.287
[2019-05-04 13:19] Train Step 8140/10000, Batch Size = 128, Examples/Sec = 5034.71, Accuracy = 0.11, Loss = 17.696
[2019-05-04 13:19] Train Step 8150/10000, Batch Size = 128, Examples/Sec = 5335.58, Accuracy = 0.12, Loss = 18.636
[2019-05-04 13:19] Train Step 8160/10000, Batch Size = 128, Examples/Sec = 4662.56, Accuracy = 0.15, Loss = 19.174
[2019-05-04 13:19] Train Step 8170/10000, Batch Size = 128, Examples/Sec = 4996.56, Accuracy = 0.13, Loss = 17.482
[2019-05-04 13:19] Train Step 8180/10000, Batch Size = 128, Examples/Sec = 4397.27, Accuracy = 0.16, Loss = 19.018
[2019-05-04 13:19] Train Step 8190/10000, Batch Size = 128, Examples/Sec = 5122.96, Accuracy = 0.10, Loss = 21.121
[2019-05-04 13:19] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 4617.49, Accuracy = 0.11, Loss = 20.407
[2019-05-04 13:19] Train Step 8210/10000, Batch Size = 128, Examples/Sec = 4675.96, Accuracy = 0.07, Loss = 19.587
[2019-05-04 13:19] Train Step 8220/10000, Batch Size = 128, Examples/Sec = 5199.27, Accuracy = 0.16, Loss = 18.246
[2019-05-04 13:19] Train Step 8230/10000, Batch Size = 128, Examples/Sec = 4873.78, Accuracy = 0.11, Loss = 20.135
[2019-05-04 13:19] Train Step 8240/10000, Batch Size = 128, Examples/Sec = 5170.87, Accuracy = 0.09, Loss = 20.392
[2019-05-04 13:19] Train Step 8250/10000, Batch Size = 128, Examples/Sec = 5078.81, Accuracy = 0.08, Loss = 19.868
[2019-05-04 13:19] Train Step 8260/10000, Batch Size = 128, Examples/Sec = 4608.73, Accuracy = 0.08, Loss = 20.985
[2019-05-04 13:19] Train Step 8270/10000, Batch Size = 128, Examples/Sec = 4599.85, Accuracy = 0.13, Loss = 19.413
[2019-05-04 13:19] Train Step 8280/10000, Batch Size = 128, Examples/Sec = 5370.43, Accuracy = 0.13, Loss = 18.492
[2019-05-04 13:19] Train Step 8290/10000, Batch Size = 128, Examples/Sec = 4899.62, Accuracy = 0.04, Loss = 19.931
[2019-05-04 13:19] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 4837.68, Accuracy = 0.09, Loss = 20.382
[2019-05-04 13:19] Train Step 8310/10000, Batch Size = 128, Examples/Sec = 4915.64, Accuracy = 0.15, Loss = 16.598
[2019-05-04 13:19] Train Step 8320/10000, Batch Size = 128, Examples/Sec = 4953.19, Accuracy = 0.09, Loss = 21.516
[2019-05-04 13:19] Train Step 8330/10000, Batch Size = 128, Examples/Sec = 5211.93, Accuracy = 0.12, Loss = 18.518
[2019-05-04 13:19] Train Step 8340/10000, Batch Size = 128, Examples/Sec = 4544.67, Accuracy = 0.09, Loss = 20.239
[2019-05-04 13:19] Train Step 8350/10000, Batch Size = 128, Examples/Sec = 5306.36, Accuracy = 0.12, Loss = 17.975
[2019-05-04 13:19] Train Step 8360/10000, Batch Size = 128, Examples/Sec = 5400.84, Accuracy = 0.08, Loss = 20.863
[2019-05-04 13:19] Train Step 8370/10000, Batch Size = 128, Examples/Sec = 4640.52, Accuracy = 0.10, Loss = 17.992
[2019-05-04 13:19] Train Step 8380/10000, Batch Size = 128, Examples/Sec = 4863.14, Accuracy = 0.08, Loss = 22.114
[2019-05-04 13:19] Train Step 8390/10000, Batch Size = 128, Examples/Sec = 4934.70, Accuracy = 0.10, Loss = 18.972
[2019-05-04 13:19] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 5389.84, Accuracy = 0.07, Loss = 19.319
[2019-05-04 13:19] Train Step 8410/10000, Batch Size = 128, Examples/Sec = 4629.67, Accuracy = 0.10, Loss = 21.258
[2019-05-04 13:19] Train Step 8420/10000, Batch Size = 128, Examples/Sec = 5315.55, Accuracy = 0.09, Loss = 20.382
[2019-05-04 13:19] Train Step 8430/10000, Batch Size = 128, Examples/Sec = 5014.30, Accuracy = 0.11, Loss = 21.264
[2019-05-04 13:19] Train Step 8440/10000, Batch Size = 128, Examples/Sec = 4666.62, Accuracy = 0.10, Loss = 17.995
[2019-05-04 13:19] Train Step 8450/10000, Batch Size = 128, Examples/Sec = 4913.61, Accuracy = 0.10, Loss = 20.118
[2019-05-04 13:19] Train Step 8460/10000, Batch Size = 128, Examples/Sec = 4903.07, Accuracy = 0.10, Loss = 21.329
[2019-05-04 13:19] Train Step 8470/10000, Batch Size = 128, Examples/Sec = 5044.40, Accuracy = 0.11, Loss = 19.850
[2019-05-04 13:19] Train Step 8480/10000, Batch Size = 128, Examples/Sec = 5201.99, Accuracy = 0.07, Loss = 19.534
[2019-05-04 13:19] Train Step 8490/10000, Batch Size = 128, Examples/Sec = 4674.78, Accuracy = 0.11, Loss = 18.393
[2019-05-04 13:19] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 5430.34, Accuracy = 0.08, Loss = 19.162
[2019-05-04 13:19] Train Step 8510/10000, Batch Size = 128, Examples/Sec = 4636.35, Accuracy = 0.08, Loss = 19.568
[2019-05-04 13:19] Train Step 8520/10000, Batch Size = 128, Examples/Sec = 4979.14, Accuracy = 0.13, Loss = 20.645
[2019-05-04 13:19] Train Step 8530/10000, Batch Size = 128, Examples/Sec = 4634.03, Accuracy = 0.10, Loss = 19.462
[2019-05-04 13:19] Train Step 8540/10000, Batch Size = 128, Examples/Sec = 5332.77, Accuracy = 0.10, Loss = 18.050
[2019-05-04 13:19] Train Step 8550/10000, Batch Size = 128, Examples/Sec = 4632.59, Accuracy = 0.15, Loss = 16.147
[2019-05-04 13:19] Train Step 8560/10000, Batch Size = 128, Examples/Sec = 4852.63, Accuracy = 0.05, Loss = 22.097
[2019-05-04 13:19] Train Step 8570/10000, Batch Size = 128, Examples/Sec = 4662.24, Accuracy = 0.10, Loss = 18.898
[2019-05-04 13:19] Train Step 8580/10000, Batch Size = 128, Examples/Sec = 4645.06, Accuracy = 0.09, Loss = 19.268
[2019-05-04 13:19] Train Step 8590/10000, Batch Size = 128, Examples/Sec = 4643.49, Accuracy = 0.08, Loss = 19.312
[2019-05-04 13:19] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 5166.05, Accuracy = 0.09, Loss = 20.624
[2019-05-04 13:19] Train Step 8610/10000, Batch Size = 128, Examples/Sec = 4896.98, Accuracy = 0.09, Loss = 18.298
[2019-05-04 13:19] Train Step 8620/10000, Batch Size = 128, Examples/Sec = 4651.62, Accuracy = 0.11, Loss = 20.363
[2019-05-04 13:19] Train Step 8630/10000, Batch Size = 128, Examples/Sec = 4953.00, Accuracy = 0.09, Loss = 19.148
[2019-05-04 13:19] Train Step 8640/10000, Batch Size = 128, Examples/Sec = 4983.72, Accuracy = 0.11, Loss = 19.559
[2019-05-04 13:19] Train Step 8650/10000, Batch Size = 128, Examples/Sec = 4851.71, Accuracy = 0.07, Loss = 19.021
[2019-05-04 13:19] Train Step 8660/10000, Batch Size = 128, Examples/Sec = 5396.23, Accuracy = 0.05, Loss = 20.950
[2019-05-04 13:19] Train Step 8670/10000, Batch Size = 128, Examples/Sec = 4676.78, Accuracy = 0.12, Loss = 18.686
[2019-05-04 13:19] Train Step 8680/10000, Batch Size = 128, Examples/Sec = 5192.98, Accuracy = 0.08, Loss = 20.384
[2019-05-04 13:19] Train Step 8690/10000, Batch Size = 128, Examples/Sec = 4677.47, Accuracy = 0.11, Loss = 19.202
[2019-05-04 13:19] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 5001.64, Accuracy = 0.12, Loss = 17.391
[2019-05-04 13:19] Train Step 8710/10000, Batch Size = 128, Examples/Sec = 4777.20, Accuracy = 0.12, Loss = 17.774
[2019-05-04 13:19] Train Step 8720/10000, Batch Size = 128, Examples/Sec = 4659.29, Accuracy = 0.07, Loss = 20.433
[2019-05-04 13:19] Train Step 8730/10000, Batch Size = 128, Examples/Sec = 4771.85, Accuracy = 0.07, Loss = 18.727
[2019-05-04 13:19] Train Step 8740/10000, Batch Size = 128, Examples/Sec = 5290.93, Accuracy = 0.14, Loss = 18.043
[2019-05-04 13:19] Train Step 8750/10000, Batch Size = 128, Examples/Sec = 4858.56, Accuracy = 0.08, Loss = 20.445
[2019-05-04 13:19] Train Step 8760/10000, Batch Size = 128, Examples/Sec = 5122.33, Accuracy = 0.14, Loss = 20.172
[2019-05-04 13:19] Train Step 8770/10000, Batch Size = 128, Examples/Sec = 4651.37, Accuracy = 0.09, Loss = 18.952
[2019-05-04 13:19] Train Step 8780/10000, Batch Size = 128, Examples/Sec = 4753.89, Accuracy = 0.09, Loss = 19.469
[2019-05-04 13:19] Train Step 8790/10000, Batch Size = 128, Examples/Sec = 4913.70, Accuracy = 0.04, Loss = 21.416
[2019-05-04 13:19] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 4817.84, Accuracy = 0.09, Loss = 19.199
[2019-05-04 13:19] Train Step 8810/10000, Batch Size = 128, Examples/Sec = 4848.95, Accuracy = 0.09, Loss = 18.277
[2019-05-04 13:19] Train Step 8820/10000, Batch Size = 128, Examples/Sec = 4673.08, Accuracy = 0.08, Loss = 18.253
[2019-05-04 13:19] Train Step 8830/10000, Batch Size = 128, Examples/Sec = 4864.94, Accuracy = 0.09, Loss = 20.272
[2019-05-04 13:19] Train Step 8840/10000, Batch Size = 128, Examples/Sec = 4974.99, Accuracy = 0.10, Loss = 18.422
[2019-05-04 13:19] Train Step 8850/10000, Batch Size = 128, Examples/Sec = 4636.83, Accuracy = 0.12, Loss = 18.818
[2019-05-04 13:19] Train Step 8860/10000, Batch Size = 128, Examples/Sec = 4384.45, Accuracy = 0.11, Loss = 19.543
[2019-05-04 13:19] Train Step 8870/10000, Batch Size = 128, Examples/Sec = 4984.41, Accuracy = 0.12, Loss = 21.669
[2019-05-04 13:19] Train Step 8880/10000, Batch Size = 128, Examples/Sec = 4970.24, Accuracy = 0.09, Loss = 18.997
[2019-05-04 13:19] Train Step 8890/10000, Batch Size = 128, Examples/Sec = 5412.61, Accuracy = 0.09, Loss = 18.220
[2019-05-04 13:19] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 4638.39, Accuracy = 0.11, Loss = 19.588
[2019-05-04 13:19] Train Step 8910/10000, Batch Size = 128, Examples/Sec = 5197.60, Accuracy = 0.12, Loss = 20.385
[2019-05-04 13:19] Train Step 8920/10000, Batch Size = 128, Examples/Sec = 4900.69, Accuracy = 0.09, Loss = 18.370
[2019-05-04 13:19] Train Step 8930/10000, Batch Size = 128, Examples/Sec = 4962.30, Accuracy = 0.09, Loss = 20.117
[2019-05-04 13:19] Train Step 8940/10000, Batch Size = 128, Examples/Sec = 5316.24, Accuracy = 0.07, Loss = 19.598
[2019-05-04 13:19] Train Step 8950/10000, Batch Size = 128, Examples/Sec = 4658.92, Accuracy = 0.12, Loss = 18.824
[2019-05-04 13:19] Train Step 8960/10000, Batch Size = 128, Examples/Sec = 5394.93, Accuracy = 0.09, Loss = 19.315
[2019-05-04 13:19] Train Step 8970/10000, Batch Size = 128, Examples/Sec = 5317.40, Accuracy = 0.12, Loss = 19.556
[2019-05-04 13:19] Train Step 8980/10000, Batch Size = 128, Examples/Sec = 4903.42, Accuracy = 0.10, Loss = 18.210
[2019-05-04 13:19] Train Step 8990/10000, Batch Size = 128, Examples/Sec = 5253.71, Accuracy = 0.12, Loss = 20.542
[2019-05-04 13:19] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 4844.22, Accuracy = 0.08, Loss = 20.169
[2019-05-04 13:19] Train Step 9010/10000, Batch Size = 128, Examples/Sec = 4617.57, Accuracy = 0.11, Loss = 21.141
[2019-05-04 13:19] Train Step 9020/10000, Batch Size = 128, Examples/Sec = 4855.09, Accuracy = 0.11, Loss = 19.196
[2019-05-04 13:19] Train Step 9030/10000, Batch Size = 128, Examples/Sec = 5343.97, Accuracy = 0.10, Loss = 18.382
[2019-05-04 13:19] Train Step 9040/10000, Batch Size = 128, Examples/Sec = 5381.68, Accuracy = 0.17, Loss = 17.178
[2019-05-04 13:19] Train Step 9050/10000, Batch Size = 128, Examples/Sec = 4667.59, Accuracy = 0.04, Loss = 18.628
[2019-05-04 13:19] Train Step 9060/10000, Batch Size = 128, Examples/Sec = 4952.50, Accuracy = 0.16, Loss = 18.469
[2019-05-04 13:19] Train Step 9070/10000, Batch Size = 128, Examples/Sec = 5315.29, Accuracy = 0.09, Loss = 18.248
[2019-05-04 13:19] Train Step 9080/10000, Batch Size = 128, Examples/Sec = 5292.08, Accuracy = 0.10, Loss = 20.807
[2019-05-04 13:19] Train Step 9090/10000, Batch Size = 128, Examples/Sec = 4653.43, Accuracy = 0.13, Loss = 18.572
[2019-05-04 13:19] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 4631.63, Accuracy = 0.09, Loss = 18.363
[2019-05-04 13:19] Train Step 9110/10000, Batch Size = 128, Examples/Sec = 4928.90, Accuracy = 0.08, Loss = 20.484
[2019-05-04 13:19] Train Step 9120/10000, Batch Size = 128, Examples/Sec = 4921.40, Accuracy = 0.08, Loss = 19.177
[2019-05-04 13:19] Train Step 9130/10000, Batch Size = 128, Examples/Sec = 5370.86, Accuracy = 0.12, Loss = 19.651
[2019-05-04 13:19] Train Step 9140/10000, Batch Size = 128, Examples/Sec = 5272.28, Accuracy = 0.09, Loss = 20.060
[2019-05-04 13:19] Train Step 9150/10000, Batch Size = 128, Examples/Sec = 4967.03, Accuracy = 0.13, Loss = 19.132
[2019-05-04 13:19] Train Step 9160/10000, Batch Size = 128, Examples/Sec = 5217.76, Accuracy = 0.17, Loss = 17.768
[2019-05-04 13:19] Train Step 9170/10000, Batch Size = 128, Examples/Sec = 4884.15, Accuracy = 0.11, Loss = 18.938
[2019-05-04 13:19] Train Step 9180/10000, Batch Size = 128, Examples/Sec = 4899.93, Accuracy = 0.11, Loss = 18.230
[2019-05-04 13:19] Train Step 9190/10000, Batch Size = 128, Examples/Sec = 4634.43, Accuracy = 0.13, Loss = 18.190
[2019-05-04 13:19] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 4877.90, Accuracy = 0.12, Loss = 18.833
[2019-05-04 13:19] Train Step 9210/10000, Batch Size = 128, Examples/Sec = 5389.95, Accuracy = 0.06, Loss = 20.725
[2019-05-04 13:19] Train Step 9220/10000, Batch Size = 128, Examples/Sec = 5379.79, Accuracy = 0.09, Loss = 18.607
[2019-05-04 13:19] Train Step 9230/10000, Batch Size = 128, Examples/Sec = 4959.00, Accuracy = 0.11, Loss = 20.474
[2019-05-04 13:19] Train Step 9240/10000, Batch Size = 128, Examples/Sec = 5349.93, Accuracy = 0.08, Loss = 19.405
[2019-05-04 13:19] Train Step 9250/10000, Batch Size = 128, Examples/Sec = 5370.64, Accuracy = 0.05, Loss = 20.105
[2019-05-04 13:19] Train Step 9260/10000, Batch Size = 128, Examples/Sec = 5171.52, Accuracy = 0.08, Loss = 18.564
[2019-05-04 13:19] Train Step 9270/10000, Batch Size = 128, Examples/Sec = 4657.14, Accuracy = 0.11, Loss = 17.550
[2019-05-04 13:19] Train Step 9280/10000, Batch Size = 128, Examples/Sec = 4838.37, Accuracy = 0.11, Loss = 20.122
[2019-05-04 13:19] Train Step 9290/10000, Batch Size = 128, Examples/Sec = 4947.34, Accuracy = 0.12, Loss = 20.634
[2019-05-04 13:19] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 5385.30, Accuracy = 0.11, Loss = 20.247
[2019-05-04 13:19] Train Step 9310/10000, Batch Size = 128, Examples/Sec = 4666.45, Accuracy = 0.14, Loss = 18.488
[2019-05-04 13:19] Train Step 9320/10000, Batch Size = 128, Examples/Sec = 4880.64, Accuracy = 0.12, Loss = 18.330
[2019-05-04 13:19] Train Step 9330/10000, Batch Size = 128, Examples/Sec = 4665.12, Accuracy = 0.14, Loss = 17.786
[2019-05-04 13:19] Train Step 9340/10000, Batch Size = 128, Examples/Sec = 4675.03, Accuracy = 0.10, Loss = 18.668
[2019-05-04 13:19] Train Step 9350/10000, Batch Size = 128, Examples/Sec = 5373.17, Accuracy = 0.10, Loss = 19.222
[2019-05-04 13:19] Train Step 9360/10000, Batch Size = 128, Examples/Sec = 5373.87, Accuracy = 0.09, Loss = 18.687
[2019-05-04 13:19] Train Step 9370/10000, Batch Size = 128, Examples/Sec = 4520.29, Accuracy = 0.12, Loss = 18.352
[2019-05-04 13:19] Train Step 9380/10000, Batch Size = 128, Examples/Sec = 4651.41, Accuracy = 0.06, Loss = 20.620
[2019-05-04 13:19] Train Step 9390/10000, Batch Size = 128, Examples/Sec = 4876.65, Accuracy = 0.11, Loss = 20.908
[2019-05-04 13:19] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 4917.30, Accuracy = 0.10, Loss = 21.639
[2019-05-04 13:19] Train Step 9410/10000, Batch Size = 128, Examples/Sec = 4629.99, Accuracy = 0.13, Loss = 18.130
[2019-05-04 13:19] Train Step 9420/10000, Batch Size = 128, Examples/Sec = 4930.89, Accuracy = 0.11, Loss = 17.694
[2019-05-04 13:19] Train Step 9430/10000, Batch Size = 128, Examples/Sec = 4643.61, Accuracy = 0.09, Loss = 18.609
[2019-05-04 13:19] Train Step 9440/10000, Batch Size = 128, Examples/Sec = 5301.22, Accuracy = 0.10, Loss = 18.522
[2019-05-04 13:19] Train Step 9450/10000, Batch Size = 128, Examples/Sec = 4617.33, Accuracy = 0.12, Loss = 17.679
[2019-05-04 13:19] Train Step 9460/10000, Batch Size = 128, Examples/Sec = 4989.32, Accuracy = 0.09, Loss = 19.676
[2019-05-04 13:19] Train Step 9470/10000, Batch Size = 128, Examples/Sec = 4844.71, Accuracy = 0.11, Loss = 19.627
[2019-05-04 13:19] Train Step 9480/10000, Batch Size = 128, Examples/Sec = 5361.15, Accuracy = 0.09, Loss = 20.581
[2019-05-04 13:19] Train Step 9490/10000, Batch Size = 128, Examples/Sec = 4961.98, Accuracy = 0.05, Loss = 22.308
[2019-05-04 13:19] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 4882.86, Accuracy = 0.12, Loss = 18.131
[2019-05-04 13:19] Train Step 9510/10000, Batch Size = 128, Examples/Sec = 4665.81, Accuracy = 0.12, Loss = 16.795
[2019-05-04 13:19] Train Step 9520/10000, Batch Size = 128, Examples/Sec = 4943.70, Accuracy = 0.05, Loss = 20.344
[2019-05-04 13:19] Train Step 9530/10000, Batch Size = 128, Examples/Sec = 4335.48, Accuracy = 0.09, Loss = 19.703
[2019-05-04 13:19] Train Step 9540/10000, Batch Size = 128, Examples/Sec = 5321.77, Accuracy = 0.07, Loss = 20.189
[2019-05-04 13:19] Train Step 9550/10000, Batch Size = 128, Examples/Sec = 4893.23, Accuracy = 0.03, Loss = 20.210
[2019-05-04 13:19] Train Step 9560/10000, Batch Size = 128, Examples/Sec = 5321.03, Accuracy = 0.09, Loss = 19.143
[2019-05-04 13:19] Train Step 9570/10000, Batch Size = 128, Examples/Sec = 4622.30, Accuracy = 0.10, Loss = 19.096
[2019-05-04 13:19] Train Step 9580/10000, Batch Size = 128, Examples/Sec = 5144.91, Accuracy = 0.09, Loss = 19.310
[2019-05-04 13:19] Train Step 9590/10000, Batch Size = 128, Examples/Sec = 4994.66, Accuracy = 0.08, Loss = 19.612
[2019-05-04 13:19] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 5371.82, Accuracy = 0.11, Loss = 18.313
[2019-05-04 13:19] Train Step 9610/10000, Batch Size = 128, Examples/Sec = 4681.39, Accuracy = 0.09, Loss = 19.806
[2019-05-04 13:19] Train Step 9620/10000, Batch Size = 128, Examples/Sec = 4897.74, Accuracy = 0.10, Loss = 18.111
[2019-05-04 13:19] Train Step 9630/10000, Batch Size = 128, Examples/Sec = 4920.00, Accuracy = 0.09, Loss = 20.108
[2019-05-04 13:19] Train Step 9640/10000, Batch Size = 128, Examples/Sec = 4923.25, Accuracy = 0.11, Loss = 19.671
[2019-05-04 13:19] Train Step 9650/10000, Batch Size = 128, Examples/Sec = 5385.24, Accuracy = 0.08, Loss = 18.763
[2019-05-04 13:19] Train Step 9660/10000, Batch Size = 128, Examples/Sec = 4896.22, Accuracy = 0.12, Loss = 19.970
[2019-05-04 13:19] Train Step 9670/10000, Batch Size = 128, Examples/Sec = 4725.39, Accuracy = 0.11, Loss = 18.071
[2019-05-04 13:19] Train Step 9680/10000, Batch Size = 128, Examples/Sec = 4611.98, Accuracy = 0.08, Loss = 18.852
[2019-05-04 13:19] Train Step 9690/10000, Batch Size = 128, Examples/Sec = 5166.84, Accuracy = 0.09, Loss = 17.995
[2019-05-04 13:19] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 4875.37, Accuracy = 0.06, Loss = 20.659
[2019-05-04 13:19] Train Step 9710/10000, Batch Size = 128, Examples/Sec = 4926.28, Accuracy = 0.10, Loss = 19.547
[2019-05-04 13:19] Train Step 9720/10000, Batch Size = 128, Examples/Sec = 4776.30, Accuracy = 0.09, Loss = 18.867
[2019-05-04 13:19] Train Step 9730/10000, Batch Size = 128, Examples/Sec = 4935.56, Accuracy = 0.12, Loss = 17.925
[2019-05-04 13:19] Train Step 9740/10000, Batch Size = 128, Examples/Sec = 4847.33, Accuracy = 0.12, Loss = 19.482
[2019-05-04 13:20] Train Step 9750/10000, Batch Size = 128, Examples/Sec = 4659.77, Accuracy = 0.09, Loss = 19.455
[2019-05-04 13:20] Train Step 9760/10000, Batch Size = 128, Examples/Sec = 5185.05, Accuracy = 0.09, Loss = 19.203
[2019-05-04 13:20] Train Step 9770/10000, Batch Size = 128, Examples/Sec = 4516.99, Accuracy = 0.08, Loss = 17.797
[2019-05-04 13:20] Train Step 9780/10000, Batch Size = 128, Examples/Sec = 4750.06, Accuracy = 0.09, Loss = 17.460
[2019-05-04 13:20] Train Step 9790/10000, Batch Size = 128, Examples/Sec = 4653.75, Accuracy = 0.09, Loss = 19.759
[2019-05-04 13:20] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 5845.66, Accuracy = 0.06, Loss = 19.987
[2019-05-04 13:20] Train Step 9810/10000, Batch Size = 128, Examples/Sec = 4885.40, Accuracy = 0.14, Loss = 18.290
[2019-05-04 13:20] Train Step 9820/10000, Batch Size = 128, Examples/Sec = 4558.21, Accuracy = 0.11, Loss = 19.096
[2019-05-04 13:20] Train Step 9830/10000, Batch Size = 128, Examples/Sec = 4695.64, Accuracy = 0.15, Loss = 19.044
[2019-05-04 13:20] Train Step 9840/10000, Batch Size = 128, Examples/Sec = 4833.58, Accuracy = 0.09, Loss = 20.316
[2019-05-04 13:20] Train Step 9850/10000, Batch Size = 128, Examples/Sec = 4956.20, Accuracy = 0.10, Loss = 17.484
[2019-05-04 13:20] Train Step 9860/10000, Batch Size = 128, Examples/Sec = 4935.16, Accuracy = 0.06, Loss = 19.678
[2019-05-04 13:20] Train Step 9870/10000, Batch Size = 128, Examples/Sec = 5002.24, Accuracy = 0.12, Loss = 18.740
